Time (s),Elbow F/E Pos,Forearm P/S Pos,Wrist F/E Pos,Wrist R/U Pos,Last DoF Pos,Elbow F/E Pos (Deg),Forearm P/S Pos (Deg),Wrist F/E Pos (Deg),Wrist R/U Pos (Deg),Last DoF Pos (Deg),Robot Joint 1 Pos,Robot Joint 2 Pos,Robot Joint 3 Pos,Robot Joint 4 Pos,Robot Joint 5 Pos,Elbow F/E Vel,Forearm P/S Vel,Wrist F/E Vel,Wrist R/U Pos,Last DoF Pos,Robot Joint 1 Vel,Robot Joint 2 Vel,Robot Joint 3 Vel,Robot Joint 4 Vel,Robot Joint 5 Vel
2.10147,-0.371101,-0.57491,0.125593,-0.0652869,0.0887324,-21.26252107,-32.9399166,7.195948836,-3.740663827,5.083992026,-0.371101,-0.57491,0.106163,0.0967127,0.105616,0,0,-0.00519237,0.0298679,-0.000780421,0,0,-0.002159,0,0
2.10247,-0.371101,-0.57491,0.125582,-0.065225,0.0887308,-21.26252107,-32.9399166,7.195318583,-3.737117219,5.083900353,-0.371101,-0.57491,0.106158,0.0967127,0.105616,0,0,-0.00582343,0.0335009,-0.000875355,0,0,-0.00242152,0,0
2.10347,-0.371101,-0.57491,0.125572,-0.065163,0.0887292,-21.26252107,-32.9399166,7.194745625,-3.73356488,5.08380868,-0.371101,-0.57491,0.106154,0.0967127,0.105616,0,0,-0.00606914,0.0349176,-0.000912378,0,0,-0.00252382,0,0
2.10447,-0.371101,-0.57491,0.125572,-0.065163,0.0887292,-21.26252107,-32.9399166,7.194745625,-3.73356488,5.08380868,-0.371101,-0.57491,0.106154,0.0967127,0.105616,0,0,-0.00606914,0.0349176,-0.000912378,0,0,-0.00252382,0,0
2.10547,-0.371101,-0.57491,0.12555,-0.065039,0.088726,-21.26252107,-32.9399166,7.193485118,-3.726460204,5.083625333,-0.371101,-0.57491,0.106145,0.0967127,0.105616,0,0,-0.00755727,0.043487,-0.00113631,0,0,-0.00314297,0,0
2.10648,-0.371101,-0.57491,0.12555,-0.065039,0.088726,-21.26252107,-32.9399166,7.193485118,-3.726460204,5.083625333,-0.371101,-0.57491,0.106145,0.0967127,0.105616,0,0,-0.00755727,0.043487,-0.00113631,0,0,-0.00314297,0,0
2.10747,-0.371101,-0.57491,0.12555,-0.065039,0.088726,-21.26252107,-32.9399166,7.193485118,-3.726460204,5.083625333,-0.371101,-0.57491,0.106145,0.0967127,0.105616,0,0,-0.00755727,0.043487,-0.00113631,0,0,-0.00314297,0,0
2.10847,-0.371101,-0.57491,0.125539,-0.064977,0.0887243,-21.26252107,-32.9399166,7.192854864,-3.722907865,5.08352793,-0.371101,-0.57491,0.10614,0.0967127,0.105616,0,0,-0.00718092,0.041325,-0.00107982,0,0,-0.0029866,0,0
2.10948,-0.371101,-0.57491,0.125529,-0.064915,0.0887227,-21.26252107,-32.9399166,7.192281906,-3.719355527,5.083436257,-0.371101,-0.57491,0.106136,0.0967127,0.105616,0,0,-0.00718062,0.041327,-0.00107988,0,0,-0.00298663,0,0
2.11097,-0.371101,-0.57491,0.125518,-0.064853,0.0887211,-21.26252107,-32.9399166,7.191651653,-3.715803189,5.083344584,-0.371101,-0.57491,0.106131,0.0967127,0.105616,0,0,-0.007693,0.0442799,-0.00115705,0,0,-0.00319991,0,0
2.11199,-0.371101,-0.57491,0.125507,-0.064791,0.0887195,-21.26252107,-32.9399166,7.191021399,-3.71225085,5.083252911,-0.371101,-0.57491,0.106127,0.0967127,0.105616,0,0,-0.0066291,0.0381596,-0.000997135,0,0,-0.00275752,0,0
2.11298,-0.371101,-0.57491,0.125507,-0.064791,0.0887195,-21.26252107,-32.9399166,7.191021399,-3.71225085,5.083252911,-0.371101,-0.57491,0.106127,0.0967127,0.105616,0,0,-0.0066291,0.0381596,-0.000997135,0,0,-0.00275752,0,0
2.11397,-0.371101,-0.57491,0.125496,-0.064729,0.0887179,-21.26252107,-32.9399166,7.190391146,-3.708698512,5.083161237,-0.371101,-0.57491,0.106122,0.0967127,0.105616,0,0,-0.00783236,0.0450901,-0.00117824,0,0,-0.00325821,0,0
2.11497,-0.371101,-0.57491,0.125485,-0.0646669,0.0887162,-21.26252107,-32.9399166,7.189760892,-3.705140444,5.083063834,-0.371101,-0.57491,0.106118,0.0967127,0.105616,0,0,-0.00755719,0.0435099,-0.00113696,0,0,-0.0031439,0,0
2.11598,-0.371101,-0.57491,0.125475,-0.0646049,0.0887146,-21.26252107,-32.9399166,7.189187934,-3.701588106,5.082972161,-0.371101,-0.57491,0.106113,0.0967127,0.105616,0,0,-0.00742659,0.0427617,-0.00111742,0,0,-0.00308973,0,0
2.11699,-0.371101,-0.57491,0.125475,-0.0646049,0.0887146,-21.26252107,-32.9399166,7.189187934,-3.701588106,5.082972161,-0.371101,-0.57491,0.106113,0.0967127,0.105616,0,0,-0.00742659,0.0427617,-0.00111742,0,0,-0.00308973,0,0
2.11798,-0.371101,-0.57491,0.125464,-0.0645429,0.088713,-21.26252107,-32.9399166,7.188557681,-3.698035768,5.082880488,-0.371101,-0.57491,0.106109,0.0967127,0.105616,0,0,-0.00828308,0.0476976,-0.0012464,0,0,-0.00344623,0,0
2.11898,-0.371101,-0.57491,0.125453,-0.0644809,0.0887114,-21.26252107,-32.9399166,7.187927427,-3.694483429,5.082788815,-0.371101,-0.57491,0.106104,0.0967127,0.105616,0,0,-0.00755612,0.0435153,-0.00113712,0,0,-0.00314394,0,0
2.11998,-0.371101,-0.57491,0.125442,-0.0644189,0.0887098,-21.26252107,-32.9399166,7.187297174,-3.690931091,5.082697141,-0.371101,-0.57491,0.1061,0.0967127,0.105616,0,0,-0.00935938,0.0539051,-0.00140863,0,0,-0.00389443,0,0
2.12098,-0.371101,-0.57491,0.125442,-0.0644189,0.0887098,-21.26252107,-32.9399166,7.187297174,-3.690931091,5.082697141,-0.371101,-0.57491,0.1061,0.0967127,0.105616,0,0,-0.00935938,0.0539051,-0.00140863,0,0,-0.00389443,0,0
2.12198,-0.371101,-0.57491,0.125421,-0.0642948,0.0887065,-21.26252107,-32.9399166,7.186093962,-3.683820685,5.082508065,-0.371101,-0.57491,0.106091,0.0967127,0.105616,0,0,-0.00916242,0.0527801,-0.00137926,0,0,-0.00381287,0,0
2.12298,-0.371101,-0.57491,0.125421,-0.0642948,0.0887065,-21.26252107,-32.9399166,7.186093962,-3.683820685,5.082508065,-0.371101,-0.57491,0.106091,0.0967127,0.105616,0,0,-0.00916242,0.0527801,-0.00137926,0,0,-0.00381287,0,0
2.12401,-0.371101,-0.57491,0.125399,-0.0641708,0.0887033,-21.26252107,-32.9399166,7.184833455,-3.676716008,5.082324719,-0.371101,-0.57491,0.106082,0.0967127,0.105616,0,0,-0.00957195,0.055149,-0.00144118,0,0,-0.00398369,0,0
2.12499,-0.371101,-0.57491,0.125399,-0.0641708,0.0887033,-21.26252107,-32.9399166,7.184833455,-3.676716008,5.082324719,-0.371101,-0.57491,0.106082,0.0967127,0.105616,0,0,-0.00957195,0.055149,-0.00144118,0,0,-0.00398369,0,0
2.126,-0.371101,-0.57491,0.125388,-0.0641087,0.0887017,-21.26252107,-32.9399166,7.184203202,-3.67315794,5.082233046,-0.371101,-0.57491,0.106077,0.0967127,0.105616,0,0,-0.00978493,0.0563811,-0.00147339,0,0,-0.00407254,0,0
2.12699,-0.371101,-0.57491,0.125378,-0.0640467,0.0887,-21.26252107,-32.9399166,7.183630244,-3.669605602,5.082135643,-0.371101,-0.57491,0.106073,0.0967127,0.105616,0,0,-0.00956723,0.0551317,-0.00144075,0,0,-0.00398213,0,0
2.12799,-0.371101,-0.57491,0.125367,-0.0639847,0.0886984,-21.26252107,-32.9399166,7.18299999,-3.666053263,5.08204397,-0.371101,-0.57491,0.106069,0.0967127,0.105616,0,0,-0.0091597,0.052788,-0.00137951,0,0,-0.0038127,0,0
2.12899,-0.371101,-0.57491,0.125356,-0.0639226,0.0886968,-21.26252107,-32.9399166,7.182369737,-3.662495196,5.081952296,-0.371101,-0.57491,0.106064,0.0967127,0.105616,0,0,-0.0091591,0.0527892,-0.00137955,0,0,-0.00381265,0,0
2.12999,-0.371101,-0.57491,0.125345,-0.0638606,0.0886952,-21.26252107,-32.9399166,7.181739483,-3.658942857,5.081860623,-0.371101,-0.57491,0.10606,0.0967127,0.105616,0,0,-0.0100109,0.0577036,-0.00150799,0,0,-0.00416742,0,0
2.13099,-0.371101,-0.57491,0.125345,-0.0638606,0.0886952,-21.26252107,-32.9399166,7.181739483,-3.658942857,5.081860623,-0.371101,-0.57491,0.10606,0.0967127,0.105616,0,0,-0.0100109,0.0577036,-0.00150799,0,0,-0.00416742,0,0
2.132,-0.371101,-0.57491,0.125335,-0.0637986,0.0886935,-21.26252107,-32.9399166,7.181166525,-3.655390519,5.08176322,-0.371101,-0.57491,0.106055,0.0967127,0.105616,0,0,-0.0087849,0.0506415,-0.00132345,0,0,-0.00365725,0,0
2.133,-0.371101,-0.57491,0.125335,-0.0637986,0.0886935,-21.26252107,-32.9399166,7.181166525,-3.655390519,5.08176322,-0.371101,-0.57491,0.106055,0.0967127,0.105616,0,0,-0.0087849,0.0506415,-0.00132345,0,0,-0.00365725,0,0
2.134,-0.371101,-0.57491,0.125313,-0.0636745,0.0886903,-21.26252107,-32.9399166,7.179906018,-3.648280113,5.081579874,-0.371101,-0.57491,0.106046,0.0967127,0.105616,0,0,-0.008275,0.0477107,-0.00124687,0,0,-0.00344532,0,0
2.135,-0.371101,-0.57491,0.125313,-0.0636745,0.0886903,-21.26252107,-32.9399166,7.179906018,-3.648280113,5.081579874,-0.371101,-0.57491,0.106046,0.0967127,0.105616,0,0,-0.008275,0.0477107,-0.00124687,0,0,-0.00344532,0,0
2.136,-0.371101,-0.57491,0.125292,-0.0635504,0.0886871,-21.26252107,-32.9399166,7.178702807,-3.641169706,5.081396527,-0.371101,-0.57491,0.106037,0.0967127,0.105616,0,0,-0.00915403,0.0527882,-0.00137959,0,0,-0.00381169,0,0
2.13701,-0.371101,-0.57491,0.125292,-0.0635504,0.0886871,-21.26252107,-32.9399166,7.178702807,-3.641169706,5.081396527,-0.371101,-0.57491,0.106037,0.0967127,0.105616,0,0,-0.00915403,0.0527882,-0.00137959,0,0,-0.00381169,0,0
2.138,-0.371101,-0.57491,0.125281,-0.0634883,0.0886854,-21.26252107,-32.9399166,7.178072553,-3.637611638,5.081299124,-0.371101,-0.57491,0.106033,0.0967127,0.105616,0,0,-0.0107593,0.0620507,-0.00162167,0,0,-0.00448034,0,0
2.139,-0.371101,-0.57491,0.12527,-0.0634262,0.0886838,-21.26252107,-32.9399166,7.1774423,-3.634053571,5.081207451,-0.371101,-0.57491,0.106028,0.0967127,0.105616,0,0,-0.00935886,0.053979,-0.00141073,0,0,-0.00389738,0,0
2.14001,-0.371101,-0.57491,0.125259,-0.0633642,0.0886822,-21.26252107,-32.9399166,7.176812046,-3.630501232,5.081115778,-0.371101,-0.57491,0.106024,0.0967127,0.105616,0,0,-0.0099498,0.0573925,-0.00149995,0,0,-0.00414368,0,0
2.14101,-0.371101,-0.57491,0.125249,-0.0633021,0.0886806,-21.26252107,-32.9399166,7.176239088,-3.626943164,5.081024105,-0.371101,-0.57491,0.106019,0.0967127,0.105616,0,0,-0.00967382,0.0558056,-0.00145849,0,0,-0.00402895,0,0
2.14201,-0.371101,-0.57491,0.125238,-0.0632401,0.088679,-21.26252107,-32.9399166,7.175608835,-3.623390826,5.080932431,-0.371101,-0.57491,0.106015,0.0967127,0.105616,0,0,-0.00915513,0.0528182,-0.00138042,0,0,-0.00381312,0,0
2.14301,-0.371101,-0.57491,0.125227,-0.063178,0.0886773,-21.26252107,-32.9399166,7.174978581,-3.619832758,5.080835029,-0.371101,-0.57491,0.10601,0.0967127,0.105616,0,0,-0.00950893,0.0548642,-0.0014339,0,0,-0.00396068,0,0
2.14401,-0.371101,-0.57491,0.125216,-0.0631159,0.0886757,-21.26252107,-32.9399166,7.174348328,-3.61627469,5.080743355,-0.371101,-0.57491,0.106006,0.0967127,0.105616,0,0,-0.0100056,0.0577352,-0.00150895,0,0,-0.00416777,0,0
2.14501,-0.371101,-0.57491,0.125216,-0.0631159,0.0886757,-21.26252107,-32.9399166,7.174348328,-3.61627469,5.080743355,-0.371101,-0.57491,0.106006,0.0967127,0.105616,0,0,-0.0100056,0.0577352,-0.00150895,0,0,-0.00416777,0,0
2.14601,-0.371101,-0.57491,0.125206,-0.0630538,0.0886741,-21.26252107,-32.9399166,7.17377537,-3.612716622,5.080651682,-0.371101,-0.57491,0.106001,0.0967127,0.105616,0,0,-0.00851888,0.0491606,-0.00128486,0,0,-0.00354866,0,0
2.14701,-0.371101,-0.57491,0.125195,-0.0629918,0.0886725,-21.26252107,-32.9399166,7.173145116,-3.609164284,5.080560009,-0.371101,-0.57491,0.105997,0.0967127,0.105616,0,0,-0.00977677,0.0564246,-0.00147472,0,0,-0.00407285,0,0
2.14802,-0.371101,-0.57491,0.125184,-0.0629297,0.0886708,-21.26252107,-32.9399166,7.172514863,-3.605606216,5.080462606,-0.371101,-0.57491,0.105992,0.0967127,0.105616,0,0,-0.00983181,0.0567474,-0.00148316,0,0,-0.00409599,0,0
2.14902,-0.371101,-0.57491,0.125173,-0.0628676,0.0886692,-21.26252107,-32.9399166,7.171884609,-3.602048148,5.080370933,-0.371101,-0.57491,0.105988,0.0967127,0.105616,0,0,-0.00982689,0.056724,-0.00148256,0,0,-0.00409415,0,0
2.15002,-0.371101,-0.57491,0.125163,-0.0628055,0.0886676,-21.26252107,-32.9399166,7.171311651,-3.59849008,5.08027926,-0.371101,-0.57491,0.105983,0.0967127,0.105616,0,0,-0.0100025,0.0577427,-0.0015092,0,0,-0.00416751,0,0
2.15102,-0.371101,-0.57491,0.125152,-0.0627435,0.088666,-21.26252107,-32.9399166,7.170681398,-3.594937742,5.080187586,-0.371101,-0.57491,0.105979,0.0967127,0.105616,0,0,-0.00915077,0.0528307,-0.00138083,0,0,-0.00381284,0,0
2.15202,-0.371101,-0.57491,0.125141,-0.0626814,0.0886644,-21.26252107,-32.9399166,7.170051144,-3.591379674,5.080095913,-0.371101,-0.57491,0.105974,0.0967127,0.105616,0,0,-0.00961035,0.0554889,-0.00145031,0,0,-0.00400454,0,0
2.15302,-0.371101,-0.57491,0.125141,-0.0626814,0.0886644,-21.26252107,-32.9399166,7.170051144,-3.591379674,5.080095913,-0.371101,-0.57491,0.105974,0.0967127,0.105616,0,0,-0.00961035,0.0554889,-0.00145031,0,0,-0.00400454,0,0
2.15403,-0.371101,-0.57491,0.12513,-0.0626193,0.0886627,-21.26252107,-32.9399166,7.16942089,-3.587821606,5.07999851,-0.371101,-0.57491,0.10597,0.0967127,0.105616,0,0,-0.00827312,0.0477722,-0.00124863,0,0,-0.0034475,0,0
2.15503,-0.371101,-0.57491,0.12512,-0.0625572,0.0886611,-21.26252107,-32.9399166,7.168847933,-3.584263538,5.079906837,-0.371101,-0.57491,0.105965,0.0967127,0.105616,0,0,-0.00877592,0.0506801,-0.00132464,0,0,-0.00365721,0,0
2.15603,-0.371101,-0.57491,0.125109,-0.0624951,0.0886595,-21.26252107,-32.9399166,7.168217679,-3.58070547,5.079815164,-0.371101,-0.57491,0.105961,0.0967127,0.105616,0,0,-0.00895829,0.0517379,-0.0013523,0,0,-0.00373339,0,0
2.15702,-0.371101,-0.57491,0.125098,-0.062433,0.0886579,-21.26252107,-32.9399166,7.167587426,-3.577147402,5.07972349,-0.371101,-0.57491,0.105956,0.0967127,0.105616,0,0,-0.00838988,0.0484593,-0.00126662,0,0,-0.00349668,0,0
2.15803,-0.371101,-0.57491,0.125087,-0.0623709,0.0886562,-21.26252107,-32.9399166,7.166957172,-3.573589334,5.079626088,-0.371101,-0.57491,0.105952,0.0967127,0.105616,0,0,-0.00977193,0.056447,-0.00147541,0,0,-0.00407289,0,0
2.15903,-0.371101,-0.57491,0.125087,-0.0623709,0.0886562,-21.26252107,-32.9399166,7.166957172,-3.573589334,5.079626088,-0.371101,-0.57491,0.105952,0.0967127,0.105616,0,0,-0.00977193,0.056447,-0.00147541,0,0,-0.00407289,0,0
2.16003,-0.371101,-0.57491,0.125077,-0.0623088,0.0886546,-21.26252107,-32.9399166,7.166384214,-3.570031267,5.079534414,-0.371101,-0.57491,0.105948,0.0967127,0.105616,0,0,-0.00955421,0.0551943,-0.00144268,0,0,-0.00398235,0,0
2.16103,-0.371101,-0.57491,0.125066,-0.0622467,0.088653,-21.26252107,-32.9399166,7.165753961,-3.566473199,5.079442741,-0.371101,-0.57491,0.105943,0.0967127,0.105616,0,0,-0.00977095,0.0564514,-0.00147554,0,0,-0.00407289,0,0
2.16203,-0.371101,-0.57491,0.125055,-0.0621846,0.0886514,-21.26252107,-32.9399166,7.165123707,-3.562915131,5.079351068,-0.371101,-0.57491,0.105939,0.0967127,0.105616,0,0,-0.0099976,0.057766,-0.00150992,0,0,-0.00416758,0,0
2.16303,-0.371101,-0.57491,0.125044,-0.0621225,0.0886497,-21.26252107,-32.9399166,7.164493453,-3.559357063,5.079253665,-0.371101,-0.57491,0.105934,0.0967127,0.105616,0,0,-0.00950026,0.0548973,-0.00143494,0,0,-0.00396046,0,0
2.16403,-0.371101,-0.57491,0.125034,-0.0620604,0.0886481,-21.26252107,-32.9399166,7.163920496,-3.555798995,5.079161992,-0.371101,-0.57491,0.10593,0.0967127,0.105616,0,0,-0.00955242,0.0552036,-0.00144296,0,0,-0.0039824,0,0
2.16503,-0.371101,-0.57491,0.125023,-0.0619983,0.0886465,-21.26252107,-32.9399166,7.163290242,-3.552240927,5.079070319,-0.371101,-0.57491,0.105925,0.0967127,0.105616,0,0,-0.00914544,0.0528564,-0.00138162,0,0,-0.00381292,0,0
2.16603,-0.371101,-0.57491,0.125012,-0.0619361,0.0886449,-21.26252107,-32.9399166,7.162659988,-3.54867713,5.078978645,-0.371101,-0.57491,0.105921,0.0967127,0.105616,0,0,-0.00914502,0.0528587,-0.00138168,0,0,-0.00381294,0,0
2.16704,-0.371101,-0.57491,0.125012,-0.0619361,0.0886449,-21.26252107,-32.9399166,7.162659988,-3.54867713,5.078978645,-0.371101,-0.57491,0.105921,0.0967127,0.105616,0,0,-0.00914502,0.0528587,-0.00138168,0,0,-0.00381294,0,0
2.16804,-0.371101,-0.57491,0.125001,-0.061874,0.0886432,-21.26252107,-32.9399166,7.162029735,-3.545119062,5.078881243,-0.371101,-0.57491,0.105916,0.0967127,0.105616,0,0,-0.00900071,0.0520292,-0.00136001,0,0,-0.00375296,0,0
2.16904,-0.371101,-0.57491,0.124991,-0.0618119,0.0886416,-21.26252107,-32.9399166,7.161456777,-3.541560994,5.078789569,-0.371101,-0.57491,0.105912,0.0967127,0.105616,0,0,-0.00842683,0.0487161,-0.00127342,0,0,-0.00351385,0,0
2.17004,-0.371101,-0.57491,0.124991,-0.0618119,0.0886416,-21.26252107,-32.9399166,7.161456777,-3.541560994,5.078789569,-0.371101,-0.57491,0.105912,0.0967127,0.105616,0,0,-0.00842683,0.0487161,-0.00127342,0,0,-0.00351385,0,0
2.17106,-0.371101,-0.57491,0.12498,-0.0617498,0.08864,-21.26252107,-32.9399166,7.160826524,-3.538002926,5.078697896,-0.371101,-0.57491,0.105907,0.0967127,0.105616,0,0,-0.00767402,0.0443681,-0.00115977,0,0,-0.0032001,0,0
2.17204,-0.371101,-0.57491,0.124969,-0.0616877,0.0886384,-21.26252107,-32.9399166,7.16019627,-3.534444858,5.078606223,-0.371101,-0.57491,0.105903,0.0967127,0.105616,0,0,-0.00728329,0.0421127,-0.00110083,0,0,-0.00303731,0,0
2.17307,-0.371101,-0.57491,0.124958,-0.0616255,0.0886368,-21.26252107,-32.9399166,7.159566016,-3.53088106,5.07851455,-0.371101,-0.57491,0.105898,0.0967127,0.105616,0,0,-0.00728292,0.0421144,-0.00110088,0,0,-0.00303731,0,0
2.17405,-0.371101,-0.57491,0.124958,-0.0616255,0.0886368,-21.26252107,-32.9399166,7.159566016,-3.53088106,5.07851455,-0.371101,-0.57491,0.105898,0.0967127,0.105616,0,0,-0.00728292,0.0421144,-0.00110088,0,0,-0.00303731,0,0
2.17505,-0.371101,-0.57491,0.124948,-0.0615634,0.0886351,-21.26252107,-32.9399166,7.158993059,-3.527322992,5.078417147,-0.371101,-0.57491,0.105894,0.0967127,0.105616,0,0,-0.00788408,0.0455947,-0.00119186,0,0,-0.00328819,0,0
2.17606,-0.371101,-0.57491,0.124937,-0.0615013,0.0886335,-21.26252107,-32.9399166,7.158362805,-3.523764925,5.078325473,-0.371101,-0.57491,0.105889,0.0967127,0.105616,0,0,-0.00859333,0.0497008,-0.0012992,0,0,-0.00358417,0,0
2.17705,-0.371101,-0.57491,0.124937,-0.0615013,0.0886335,-21.26252107,-32.9399166,7.158362805,-3.523764925,5.078325473,-0.371101,-0.57491,0.105889,0.0967127,0.105616,0,0,-0.00859333,0.0497008,-0.0012992,0,0,-0.00358417,0,0
2.17805,-0.371101,-0.57491,0.124926,-0.0614391,0.0886319,-21.26252107,-32.9399166,7.157732551,-3.520201127,5.0782338,-0.371101,-0.57491,0.105885,0.0967127,0.105616,0,0,-0.00767254,0.0443792,-0.0011601,0,0,-0.00320028,0,0
2.17905,-0.371101,-0.57491,0.124915,-0.061377,0.0886303,-21.26252107,-32.9399166,7.157102298,-3.516643059,5.078142127,-0.371101,-0.57491,0.10588,0.0967127,0.105616,0,0,-0.00767208,0.0443806,-0.00116015,0,0,-0.00320025,0,0
2.18005,-0.371101,-0.57491,0.124915,-0.061377,0.0886303,-21.26252107,-32.9399166,7.157102298,-3.516643059,5.078142127,-0.371101,-0.57491,0.10588,0.0967127,0.105616,0,0,-0.00767208,0.0443806,-0.00116015,0,0,-0.00320025,0,0
2.18105,-0.371101,-0.57491,0.124905,-0.0613149,0.0886286,-21.26252107,-32.9399166,7.15652934,-3.513084991,5.078044724,-0.371101,-0.57491,0.105876,0.0967127,0.105616,0,0,-0.00710097,0.0410805,-0.00107389,0,0,-0.00296217,0,0
2.18205,-0.371101,-0.57491,0.124894,-0.0612527,0.088627,-21.26252107,-32.9399166,7.155899087,-3.509521194,5.077953051,-0.371101,-0.57491,0.105871,0.0967127,0.105616,0,0,-0.00681887,0.039452,-0.00103132,0,0,-0.00284464,0,0
2.18305,-0.371101,-0.57491,0.124883,-0.0611906,0.0886254,-21.26252107,-32.9399166,7.155268833,-3.505963126,5.077861378,-0.371101,-0.57491,0.105867,0.0967127,0.105616,0,0,-0.00781022,0.0451917,-0.00118138,0,0,-0.00325836,0,0
2.18405,-0.371101,-0.57491,0.124883,-0.0611906,0.0886254,-21.26252107,-32.9399166,7.155268833,-3.505963126,5.077861378,-0.371101,-0.57491,0.105867,0.0967127,0.105616,0,0,-0.00781022,0.0451917,-0.00118138,0,0,-0.00325836,0,0
2.18506,-0.371101,-0.57491,0.124872,-0.0611284,0.0886238,-21.26252107,-32.9399166,7.154638579,-3.502399328,5.077769704,-0.371101,-0.57491,0.105862,0.0967127,0.105616,0,0,-0.00715893,0.0414269,-0.00108297,0,0,-0.0029868,0,0
2.18606,-0.371101,-0.57491,0.124872,-0.0611284,0.0886238,-21.26252107,-32.9399166,7.154638579,-3.502399328,5.077769704,-0.371101,-0.57491,0.105862,0.0967127,0.105616,0,0,-0.00715893,0.0414269,-0.00108297,0,0,-0.0029868,0,0
2.18706,-0.371101,-0.57491,0.124862,-0.0610663,0.0886221,-21.26252107,-32.9399166,7.154065622,-3.49884126,5.077672302,-0.371101,-0.57491,0.105858,0.0967127,0.105616,0,0,-0.0066078,0.038241,-0.000999689,0,0,-0.002757,0,0
2.18806,-0.371101,-0.57491,0.124862,-0.0610663,0.0886221,-21.26252107,-32.9399166,7.154065622,-3.49884126,5.077672302,-0.371101,-0.57491,0.105858,0.0967127,0.105616,0,0,-0.0066078,0.038241,-0.000999689,0,0,-0.002757,0,0
2.18906,-0.371101,-0.57491,0.124862,-0.0610663,0.0886221,-21.26252107,-32.9399166,7.154065622,-3.49884126,5.077672302,-0.371101,-0.57491,0.105858,0.0967127,0.105616,0,0,-0.0066078,0.038241,-0.000999689,0,0,-0.002757,0,0
2.19006,-0.371101,-0.57491,0.124851,-0.0610041,0.0886205,-21.26252107,-32.9399166,7.153435368,-3.495277463,5.077580628,-0.371101,-0.57491,0.105853,0.0967127,0.105616,0,0,-0.00565121,0.0327079,-0.00085505,0,0,-0.002358,0,0
2.19106,-0.371101,-0.57491,0.124851,-0.0610041,0.0886205,-21.26252107,-32.9399166,7.153435368,-3.495277463,5.077580628,-0.371101,-0.57491,0.105853,0.0967127,0.105616,0,0,-0.00565121,0.0327079,-0.00085505,0,0,-0.002358,0,0
2.19206,-0.371101,-0.57491,0.12484,-0.060942,0.0886189,-21.26252107,-32.9399166,7.152805114,-3.491719395,5.077488955,-0.371101,-0.57491,0.105849,0.0967127,0.105616,0,0,-0.0052373,0.030315,-0.000792499,0,0,-0.0021854,0,0
2.19306,-0.371101,-0.57491,0.12484,-0.060942,0.0886189,-21.26252107,-32.9399166,7.152805114,-3.491719395,5.077488955,-0.371101,-0.57491,0.105849,0.0967127,0.105616,0,0,-0.0052373,0.030315,-0.000792499,0,0,-0.0021854,0,0
2.19406,-0.371101,-0.57491,0.124829,-0.0608798,0.0886173,-21.26252107,-32.9399166,7.152174861,-3.488155598,5.077397282,-0.371101,-0.57491,0.105844,0.0967127,0.105616,0,0,-0.00487995,0.0282491,-0.000738497,0,0,-0.00203639,0,0
2.19506,-0.371101,-0.57491,0.124829,-0.0608798,0.0886173,-21.26252107,-32.9399166,7.152174861,-3.488155598,5.077397282,-0.371101,-0.57491,0.105844,0.0967127,0.105616,0,0,-0.00487995,0.0282491,-0.000738497,0,0,-0.00203639,0,0
2.19607,-0.371101,-0.57491,0.124819,-0.0608177,0.0886156,-21.26252107,-32.9399166,7.151601903,-3.48459753,5.077299879,-0.371101,-0.57491,0.10584,0.0967127,0.105616,0,0,-0.00482492,0.027933,-0.000730239,0,0,-0.00201352,0,0
2.19707,-0.371101,-0.57491,0.124819,-0.0608177,0.0886156,-21.26252107,-32.9399166,7.151601903,-3.48459753,5.077299879,-0.371101,-0.57491,0.10584,0.0967127,0.105616,0,0,-0.00482492,0.027933,-0.000730239,0,0,-0.00201352,0,0
2.19807,-0.371101,-0.57491,0.124808,-0.0607555,0.088614,-21.26252107,-32.9399166,7.150971649,-3.481033732,5.077208206,-0.371101,-0.57491,0.105836,0.0967127,0.105616,0,0,-0.00517329,0.0299525,-0.000783039,0,0,-0.00215901,0,0
2.19907,-0.371101,-0.57491,0.124808,-0.0607555,0.088614,-21.26252107,-32.9399166,7.150971649,-3.481033732,5.077208206,-0.371101,-0.57491,0.105836,0.0967127,0.105616,0,0,-0.00517329,0.0299525,-0.000783039,0,0,-0.00215901,0,0
2.20007,-0.371101,-0.57491,0.124808,-0.0607555,0.088614,-21.26252107,-32.9399166,7.150971649,-3.481033732,5.077208206,-0.371101,-0.57491,0.105836,0.0967127,0.105616,0,0,-0.00517329,0.0299525,-0.000783039,0,0,-0.00215901,0,0
2.20107,-0.371101,-0.57491,0.124797,-0.0606933,0.0886124,-21.26252107,-32.9399166,7.150341396,-3.477469935,5.077116533,-0.371101,-0.57491,0.105831,0.0967127,0.105616,0,0,-0.00471834,0.0273209,-0.000714246,0,0,-0.00196924,0,0
2.20207,-0.371101,-0.57491,0.124786,-0.0606312,0.0886108,-21.26252107,-32.9399166,7.149711142,-3.473911867,5.077024859,-0.371101,-0.57491,0.105827,0.0967127,0.105616,0,0,-0.00557602,0.03229,-0.000844159,0,0,-0.00232732,0,0
